frame_id,timestamp,detected_objects,predicted_zone,ground_truth_zone,alert_triggered,correct_detection,latency_ms,fps
1559,2026-03-29 22:26:25.963,person-CRITICAL,CRITICAL,SAFE,True,False,45.41,56.33
1560,2026-03-29 22:26:25.982,person-CRITICAL,CRITICAL,SAFE,True,False,42.38,55.08
1561,2026-03-29 22:26:26.003,person-CRITICAL,CRITICAL,SAFE,True,False,43.95,50.01
1562,2026-03-29 22:26:26.024,person-CRITICAL,CRITICAL,SAFE,True,False,63.21,51.03
1563,2026-03-29 22:26:26.047,person-CRITICAL,CRITICAL,SAFE,True,False,43.78,44.79
1564,2026-03-29 22:26:26.069,person-CRITICAL,CRITICAL,SAFE,True,False,43.02,50.56
1565,2026-03-29 22:26:26.090,person-CRITICAL,CRITICAL,SAFE,True,False,67.85,49.21
1566,2026-03-29 22:26:26.113,person-CRITICAL,CRITICAL,SAFE,True,False,70.15,45.81
1567,2026-03-29 22:26:26.139,person-CRITICAL,CRITICAL,SAFE,True,False,48.7,40.04
1568,2026-03-29 22:26:26.164,person-CRITICAL,CRITICAL,SAFE,True,False,48.91,41.01
1569,2026-03-29 22:26:26.191,person-CRITICAL,CRITICAL,SAFE,True,False,54.51,39.69
1570,2026-03-29 22:26:26.219,person-CRITICAL,CRITICAL,SAFE,True,False,60.7,36.14
1571,2026-03-29 22:26:26.250,person-CRITICAL,CRITICAL,SAFE,True,False,76.16,34.01
1572,2026-03-29 22:26:26.280,person-CRITICAL,CRITICAL,SAFE,True,False,62.67,34.8
1573,2026-03-29 22:26:26.312,person-CRITICAL,CRITICAL,SAFE,True,False,57.87,32.02
1574,2026-03-29 22:26:26.344,person-CRITICAL,CRITICAL,SAFE,True,False,61.66,32.14
1575,2026-03-29 22:26:26.376,person-CRITICAL,CRITICAL,SAFE,True,False,71.3,32.56
1576,2026-03-29 22:26:26.408,person-CRITICAL,CRITICAL,SAFE,True,False,61.22,32.6
1577,2026-03-29 22:26:26.439,person-CRITICAL,CRITICAL,SAFE,True,False,52.97,33.52
1578,2026-03-29 22:26:26.468,person-CRITICAL,CRITICAL,SAFE,True,False,58.17,35.68
1579,2026-03-29 22:26:26.495,person-CRITICAL,CRITICAL,SAFE,True,False,51.65,38.47
1580,2026-03-29 22:26:26.522,person-CRITICAL,CRITICAL,SAFE,True,False,47.19,37.89
1581,2026-03-29 22:26:26.549,person-CRITICAL,CRITICAL,SAFE,True,False,47.73,38.75
1582,2026-03-29 22:26:26.576,person-CRITICAL,CRITICAL,SAFE,True,False,65.26,37.87
1583,2026-03-29 22:26:26.611,person-CRITICAL,CRITICAL,SAFE,True,False,62.3,30.07
1584,2026-03-29 22:26:26.685,person-CRITICAL,CRITICAL,SAFE,True,False,122.56,13.74
1585,2026-03-29 22:26:26.738,person-CRITICAL,CRITICAL,SAFE,True,False,75.75,20.84
1586,2026-03-29 22:26:26.777,person-CRITICAL,CRITICAL,SAFE,True,False,70.27,26.66
1587,2026-03-29 22:26:26.817,person-CRITICAL,CRITICAL,SAFE,True,False,64.05,25.81
1588,2026-03-29 22:26:26.854,person-CRITICAL,CRITICAL,SAFE,True,False,82.53,27.4
1589,2026-03-29 22:26:26.895,person-CRITICAL,CRITICAL,SAFE,True,False,66.54,25.61
1590,2026-03-29 22:26:26.938,person-CRITICAL,CRITICAL,SAFE,True,False,77.53,23.83
1591,2026-03-29 22:26:26.971,person-CRITICAL,CRITICAL,SAFE,True,False,73.21,30.75
1592,2026-03-29 22:26:27.004,person-CRITICAL,CRITICAL,SAFE,True,False,76.58,31.56
1593,2026-03-29 22:26:27.036,person-CRITICAL,CRITICAL,SAFE,True,False,79.78,31.99
1594,2026-03-29 22:26:27.065,person-CRITICAL,CRITICAL,SAFE,True,False,56.9,36.65
1595,2026-03-29 22:26:27.104,person-CRITICAL,CRITICAL,SAFE,True,False,71.2,26.42
1596,2026-03-29 22:26:27.143,person-CRITICAL,CRITICAL,SAFE,True,False,60.26,26.65
1597,2026-03-29 22:26:27.185,person-CRITICAL,CRITICAL,SAFE,True,False,59.34,27.49
1598,2026-03-29 22:26:27.218,person-CRITICAL,CRITICAL,SAFE,True,False,68.52,32.07
1599,2026-03-29 22:26:27.249,person-CRITICAL,CRITICAL,SAFE,True,False,59.13,34.66
1600,2026-03-29 22:26:27.279,person-CRITICAL,CRITICAL,SAFE,True,False,50.71,34.43
1601,2026-03-29 22:26:27.311,person-CRITICAL,CRITICAL,SAFE,True,False,71.36,32.15
1602,2026-03-29 22:26:27.345,person-CRITICAL,CRITICAL,SAFE,True,False,56.82,31.11
1603,2026-03-29 22:26:27.379,person-CRITICAL,CRITICAL,SAFE,True,False,60.6,30.71
1604,2026-03-29 22:26:27.412,person-CRITICAL,CRITICAL,SAFE,True,False,78.25,31.6
1605,2026-03-29 22:26:27.446,person-CRITICAL,CRITICAL,SAFE,True,False,54.12,30.65
1606,2026-03-29 22:26:27.479,person-CRITICAL,CRITICAL,SAFE,True,False,59.42,31.31
1607,2026-03-29 22:26:27.513,person-CRITICAL,CRITICAL,SAFE,True,False,81.33,30.02
1608,2026-03-29 22:26:27.545,person-CRITICAL,CRITICAL,SAFE,True,False,69.18,32.5
1609,2026-03-29 22:26:27.579,person-CRITICAL,CRITICAL,SAFE,True,False,67.28,30.83
1610,2026-03-29 22:26:27.613,person-CRITICAL,CRITICAL,SAFE,True,False,71.48,30.74
1611,2026-03-29 22:26:27.646,person-CRITICAL,CRITICAL,SAFE,True,False,72.93,31.33
1612,2026-03-29 22:26:27.680,person-CRITICAL,CRITICAL,SAFE,True,False,64.27,31.01
1613,2026-03-29 22:26:27.712,person-CRITICAL,CRITICAL,SAFE,True,False,53.38,31.6
1614,2026-03-29 22:26:27.746,person-CRITICAL,CRITICAL,SAFE,True,False,72.7,31.14
1615,2026-03-29 22:26:27.779,person-CRITICAL,CRITICAL,SAFE,True,False,79.18,30.74
1616,2026-03-29 22:26:27.813,person-CRITICAL,CRITICAL,SAFE,True,False,58.2,30.91
1617,2026-03-29 22:26:27.846,person-CRITICAL,CRITICAL,SAFE,True,False,69.84,30.89
1618,2026-03-29 22:26:27.880,person-CRITICAL,CRITICAL,SAFE,True,False,61.62,30.46
1619,2026-03-29 22:26:27.914,person-CRITICAL,CRITICAL,SAFE,True,False,53.16,30.83
1620,2026-03-29 22:26:27.947,person-CRITICAL,CRITICAL,SAFE,True,False,72.98,31.45
1621,2026-03-29 22:26:27.980,person-CRITICAL,CRITICAL,SAFE,True,False,56.58,31.0
1622,2026-03-29 22:26:28.013,person-CRITICAL,CRITICAL,SAFE,True,False,54.97,31.41
1623,2026-03-29 22:26:28.048,person-CRITICAL,CRITICAL,SAFE,True,False,58.9,29.65
1624,2026-03-29 22:26:28.082,person-CRITICAL,CRITICAL,SAFE,True,False,71.13,30.34
1625,2026-03-29 22:26:28.116,person-CRITICAL,CRITICAL,SAFE,True,False,80.12,30.21
1626,2026-03-29 22:26:28.150,person-CRITICAL,CRITICAL,SAFE,True,False,59.76,30.19
1627,2026-03-29 22:26:28.169,person-CRITICAL,CRITICAL,SAFE,True,False,63.28,56.54
1628,2026-03-29 22:26:28.188,person-CRITICAL,CRITICAL,SAFE,True,False,55.31,54.34
1629,2026-03-29 22:26:28.208,person-CRITICAL,CRITICAL,SAFE,True,False,39.02,55.08
1630,2026-03-29 22:26:28.228,person-CRITICAL,CRITICAL,SAFE,True,False,44.78,50.73
1631,2026-03-29 22:26:28.248,person-CRITICAL,CRITICAL,SAFE,True,False,51.77,54.14
1632,2026-03-29 22:26:28.267,person-CRITICAL,CRITICAL,SAFE,True,False,44.94,56.08
1633,2026-03-29 22:26:28.286,person-CRITICAL,CRITICAL,SAFE,True,False,42.55,55.58
1634,2026-03-29 22:26:28.306,person-CRITICAL,CRITICAL,SAFE,True,False,45.48,51.93
1635,2026-03-29 22:26:28.329,person-CRITICAL,CRITICAL,SAFE,True,False,63.35,47.33
1636,2026-03-29 22:26:28.350,person-CRITICAL,CRITICAL,SAFE,True,False,69.6,50.48
1637,2026-03-29 22:26:28.371,person-CRITICAL,CRITICAL,SAFE,True,False,54.83,50.73
1638,2026-03-29 22:26:28.393,person-CRITICAL,CRITICAL,SAFE,True,False,67.51,47.65
1639,2026-03-29 22:26:28.416,person-CRITICAL,CRITICAL,SAFE,True,False,52.72,44.8
1640,2026-03-29 22:26:28.440,person-CRITICAL,CRITICAL,SAFE,True,False,60.26,45.03
1641,2026-03-29 22:26:28.466,person-CRITICAL,CRITICAL,SAFE,True,False,65.68,39.51
1642,2026-03-29 22:26:28.493,person-CRITICAL,CRITICAL,SAFE,True,False,64.06,39.48
1643,2026-03-29 22:26:28.522,person-CRITICAL,CRITICAL,SAFE,True,False,58.73,34.68
1644,2026-03-29 22:26:28.552,person-CRITICAL,CRITICAL,SAFE,True,False,72.96,34.92
1645,2026-03-29 22:26:28.583,person-CRITICAL,CRITICAL,SAFE,True,False,70.47,34.72
1646,2026-03-29 22:26:28.615,person-CRITICAL,CRITICAL,SAFE,True,False,53.22,31.68
1647,2026-03-29 22:26:28.652,person-CRITICAL,CRITICAL,SAFE,True,False,64.91,28.39
1648,2026-03-29 22:26:28.684,person-CRITICAL,CRITICAL,SAFE,True,False,81.21,31.67
1649,2026-03-29 22:26:28.702,person-CRITICAL,CRITICAL,SAFE,True,False,62.12,58.62
1650,2026-03-29 22:26:28.721,person-CRITICAL,CRITICAL,SAFE,True,False,63.85,56.61
1651,2026-03-29 22:26:28.740,person-CRITICAL,CRITICAL,SAFE,True,False,40.09,57.12
1652,2026-03-29 22:26:28.759,person-CRITICAL,CRITICAL,SAFE,True,False,60.32,54.87
1653,2026-03-29 22:26:28.779,person-CRITICAL,CRITICAL,SAFE,True,False,56.87,53.92
1654,2026-03-29 22:26:28.798,person-CRITICAL,CRITICAL,SAFE,True,False,59.59,55.16
1655,2026-03-29 22:26:28.818,person-CRITICAL,CRITICAL,SAFE,True,False,59.86,53.41
1656,2026-03-29 22:26:28.837,person-CRITICAL,CRITICAL,SAFE,True,False,54.06,54.74
1657,2026-03-29 22:26:28.858,person-CRITICAL,CRITICAL,SAFE,True,False,63.89,51.95
1658,2026-03-29 22:26:28.879,person-CRITICAL,CRITICAL,SAFE,True,False,40.85,48.42
1659,2026-03-29 22:26:28.900,person-CRITICAL,CRITICAL,SAFE,True,False,68.48,51.21
1660,2026-03-29 22:26:28.921,person-CRITICAL,CRITICAL,SAFE,True,False,56.52,50.38
1661,2026-03-29 22:26:28.944,person-CRITICAL,CRITICAL,SAFE,True,False,59.21,46.79
1662,2026-03-29 22:26:28.969,person-CRITICAL,CRITICAL,SAFE,True,False,70.03,41.9
1663,2026-03-29 22:26:28.993,person-CRITICAL,CRITICAL,SAFE,True,False,67.69,43.39
1664,2026-03-29 22:26:29.020,person-CRITICAL,CRITICAL,SAFE,True,False,66.89,39.52
1665,2026-03-29 22:26:29.046,person-CRITICAL,CRITICAL,SAFE,True,False,67.42,39.98
1666,2026-03-29 22:26:29.074,person-CRITICAL,CRITICAL,SAFE,True,False,56.21,36.6
1667,2026-03-29 22:26:29.107,person-CRITICAL,CRITICAL,SAFE,True,False,63.9,31.75
1668,2026-03-29 22:26:29.138,person-WARNING,WARNING,SAFE,True,False,57.77,33.36
1669,2026-03-29 22:26:29.168,person-WARNING,WARNING,SAFE,True,False,56.59,35.07
1670,2026-03-29 22:26:29.199,person-WARNING,WARNING,SAFE,True,False,62.38,33.23
1671,2026-03-29 22:26:29.228,person-WARNING,WARNING,SAFE,True,False,51.01,34.9
1672,2026-03-29 22:26:29.262,person-WARNING,WARNING,SAFE,True,False,80.53,30.92
1673,2026-03-29 22:26:29.294,person-WARNING,WARNING,SAFE,True,False,62.33,32.21
1674,2026-03-29 22:26:29.330,person-WARNING,WARNING,SAFE,True,False,63.59,29.07
1675,2026-03-29 22:26:29.362,person-WARNING,WARNING,SAFE,True,False,52.37,31.88
1676,2026-03-29 22:26:29.397,person-WARNING,WARNING,SAFE,True,False,72.64,29.58
1677,2026-03-29 22:26:29.430,person-WARNING,WARNING,SAFE,True,False,60.73,30.92
1678,2026-03-29 22:26:29.465,person-WARNING,WARNING,SAFE,True,False,76.51,29.63
1679,2026-03-29 22:26:29.499,person-WARNING,WARNING,SAFE,True,False,79.67,31.16
1680,2026-03-29 22:26:29.534,person-WARNING,WARNING,SAFE,True,False,59.3,29.12
1681,2026-03-29 22:26:29.565,person-WARNING,WARNING,SAFE,True,False,77.71,33.24
1682,2026-03-29 22:26:29.601,person-WARNING,WARNING,SAFE,True,False,61.46,29.11
1683,2026-03-29 22:26:29.633,person-WARNING,WARNING,SAFE,True,False,77.45,31.61
1684,2026-03-29 22:26:29.669,person-WARNING,WARNING,SAFE,True,False,83.14,29.48
1685,2026-03-29 22:26:29.701,person-WARNING,WARNING,SAFE,True,False,53.69,32.04
1686,2026-03-29 22:26:29.735,person-WARNING,WARNING,SAFE,True,False,80.16,29.91
1687,2026-03-29 22:26:29.766,person-WARNING,WARNING,SAFE,True,False,62.1,33.64
1688,2026-03-29 22:26:29.785,person-WARNING,WARNING,SAFE,True,False,50.72,55.74
1689,2026-03-29 22:26:29.803,person-WARNING,WARNING,SAFE,True,False,53.32,58.27
1690,2026-03-29 22:26:29.822,person-WARNING,WARNING,SAFE,True,False,55.62,56.17
1691,2026-03-29 22:26:29.841,person-WARNING,WARNING,SAFE,True,False,62.76,55.92
1692,2026-03-29 22:26:29.860,person-WARNING,WARNING,SAFE,True,False,45.71,55.61
1693,2026-03-29 22:26:29.879,person-SAFE,SAFE,SAFE,True,False,44.43,54.55
1694,2026-03-29 22:26:29.898,person-SAFE,SAFE,SAFE,True,False,50.87,55.0
1695,2026-03-29 22:26:29.918,person-SAFE,SAFE,SAFE,True,False,44.43,52.51
1696,2026-03-29 22:26:29.939,person-SAFE,SAFE,SAFE,True,False,56.88,51.58
1697,2026-03-29 22:26:29.961,person-SAFE,SAFE,SAFE,True,False,63.72,48.26
1698,2026-03-29 22:26:29.983,person-SAFE,SAFE,SAFE,True,False,68.89,48.33
1699,2026-03-29 22:26:30.005,person-SAFE,SAFE,SAFE,True,False,63.82,47.81
1700,2026-03-29 22:26:30.027,person-SAFE,SAFE,SAFE,True,False,45.04,46.58
1701,2026-03-29 22:26:30.051,person-SAFE,SAFE,SAFE,True,False,69.83,44.08
1702,2026-03-29 22:26:30.074,person-SAFE,SAFE,SAFE,True,False,50.31,44.27
1703,2026-03-29 22:26:30.101,person-SAFE,SAFE,SAFE,True,False,53.73,39.77
1704,2026-03-29 22:26:30.126,person-SAFE,SAFE,SAFE,True,False,57.71,40.77
1705,2026-03-29 22:26:30.155,person-SAFE,SAFE,SAFE,True,False,76.09,35.97
1706,2026-03-29 22:26:30.183,person-SAFE,SAFE,SAFE,True,False,54.91,37.72
1707,2026-03-29 22:26:30.212,person-SAFE,SAFE,SAFE,True,False,64.54,36.26
1708,2026-03-29 22:26:30.243,person-SAFE,SAFE,SAFE,True,False,76.74,33.18
1709,2026-03-29 22:26:30.276,person-SAFE,SAFE,SAFE,True,False,53.17,31.59
1710,2026-03-29 22:26:30.308,person-SAFE,SAFE,SAFE,True,False,54.23,31.95
1711,2026-03-29 22:26:30.342,person-SAFE,SAFE,SAFE,True,False,58.85,30.24
1712,2026-03-29 22:26:30.370,person-SAFE,SAFE,SAFE,True,False,68.5,36.49
1713,2026-03-29 22:26:30.398,person-SAFE,SAFE,SAFE,True,False,69.24,37.53
1714,2026-03-29 22:26:30.426,person-SAFE,SAFE,SAFE,True,False,76.32,37.25
1715,2026-03-29 22:26:30.456,person-SAFE,SAFE,SAFE,True,False,63.2,35.18
1716,2026-03-29 22:26:30.483,person-SAFE,SAFE,SAFE,True,False,59.46,37.41
1717,2026-03-29 22:26:30.511,person-SAFE,SAFE,SAFE,True,False,53.22,37.65
1718,2026-03-29 22:26:30.541,person-SAFE,SAFE,SAFE,True,False,58.31,35.05
1719,2026-03-29 22:26:30.570,person-SAFE,SAFE,SAFE,True,False,66.33,34.87
1720,2026-03-29 22:26:30.599,person-SAFE,SAFE,SAFE,True,False,62.52,36.77
1721,2026-03-29 22:26:30.628,person-SAFE,SAFE,SAFE,True,False,50.12,35.61
1722,2026-03-29 22:26:30.661,person-SAFE,SAFE,SAFE,True,False,68.5,31.73
1723,2026-03-29 22:26:30.692,person-SAFE,SAFE,SAFE,True,False,58.61,32.41
1724,2026-03-29 22:26:30.721,person-SAFE,SAFE,SAFE,True,False,66.09,36.9
1725,2026-03-29 22:26:30.739,person-SAFE,SAFE,SAFE,True,False,43.59,57.69
1726,2026-03-29 22:26:30.757,person-SAFE,SAFE,SAFE,True,False,59.83,57.41
1727,2026-03-29 22:26:30.776,person-SAFE,SAFE,SAFE,True,False,61.48,55.45
1728,2026-03-29 22:26:30.795,person-SAFE,SAFE,SAFE,True,False,45.14,55.75
1729,2026-03-29 22:26:30.814,person-SAFE,SAFE,SAFE,True,False,42.29,55.36
1730,2026-03-29 22:26:30.833,person-SAFE,SAFE,SAFE,True,False,61.73,55.52
1731,2026-03-29 22:26:30.853,person-SAFE,SAFE,SAFE,True,False,47.23,55.03
1732,2026-03-29 22:26:30.872,person-WARNING,WARNING,SAFE,True,False,49.1,53.73
1733,2026-03-29 22:26:30.894,person-WARNING,WARNING,SAFE,True,False,64.77,47.98
1734,2026-03-29 22:26:30.915,person-WARNING,WARNING,SAFE,True,False,59.22,51.35
1735,2026-03-29 22:26:30.937,person-WARNING,WARNING,SAFE,True,False,52.21,47.27
1736,2026-03-29 22:26:30.963,person-WARNING,WARNING,SAFE,True,False,66.88,39.97
1737,2026-03-29 22:26:30.990,person-WARNING,WARNING,SAFE,True,False,64.63,37.9
1738,2026-03-29 22:26:31.026,person-WARNING,WARNING,SAFE,True,False,80.8,29.04
1739,2026-03-29 22:26:31.053,person-WARNING,WARNING,SAFE,True,False,74.64,38.84
1740,2026-03-29 22:26:31.077,person-WARNING,WARNING,SAFE,True,False,58.61,42.19
1741,2026-03-29 22:26:31.106,person-WARNING,WARNING,SAFE,True,False,57.42,37.15
1742,2026-03-29 22:26:31.136,person-WARNING,WARNING,SAFE,True,False,57.58,35.29
1743,2026-03-29 22:26:31.161,person-WARNING,WARNING,SAFE,True,False,53.02,41.39
1744,2026-03-29 22:26:31.188,person-WARNING,WARNING,SAFE,True,False,64.07,38.04
1745,2026-03-29 22:26:31.213,person-WARNING,WARNING,SAFE,True,False,55.75,41.28
1746,2026-03-29 22:26:31.240,person-WARNING,WARNING,SAFE,True,False,68.12,39.07
1747,2026-03-29 22:26:31.268,person-WARNING,WARNING,SAFE,True,False,72.68,36.95
1748,2026-03-29 22:26:31.293,person-WARNING,WARNING,SAFE,True,False,58.63,42.49
1749,2026-03-29 22:26:31.317,person-WARNING,WARNING,SAFE,True,False,55.16,44.11
1750,2026-03-29 22:26:31.341,person-WARNING,WARNING,SAFE,True,False,65.95,43.69
1751,2026-03-29 22:26:31.367,person-WARNING,WARNING,SAFE,True,False,45.71,39.44
1752,2026-03-29 22:26:31.392,person-WARNING,WARNING,SAFE,True,False,44.61,41.33
1753,2026-03-29 22:26:31.420,person-WARNING,WARNING,SAFE,True,False,47.14,37.29
1754,2026-03-29 22:26:31.446,person-WARNING,WARNING,SAFE,True,False,67.58,39.97
1755,2026-03-29 22:26:31.475,person-WARNING,WARNING,SAFE,True,False,50.02,36.69
1756,2026-03-29 22:26:31.507,person-WARNING,WARNING,SAFE,True,False,79.81,31.82
1757,2026-03-29 22:26:31.542,person-CRITICAL,CRITICAL,SAFE,True,False,66.45,29.87
1758,2026-03-29 22:26:31.571,person-CRITICAL,CRITICAL,SAFE,True,False,57.16,35.73
1759,2026-03-29 22:26:31.603,person-CRITICAL,CRITICAL,SAFE,True,False,54.93,32.63
1760,2026-03-29 22:26:31.632,person-CRITICAL,CRITICAL,SAFE,True,False,66.97,36.48
1761,2026-03-29 22:26:31.662,person-CRITICAL,CRITICAL,SAFE,True,False,78.56,34.36
1762,2026-03-29 22:26:31.694,person-CRITICAL,CRITICAL,SAFE,True,False,72.08,32.69
1763,2026-03-29 22:26:31.728,person-CRITICAL,CRITICAL,SAFE,True,False,67.72,30.5
1764,2026-03-29 22:26:31.760,person-CRITICAL,CRITICAL,SAFE,True,False,51.86,32.09
1765,2026-03-29 22:26:31.792,person-CRITICAL,CRITICAL,SAFE,True,False,64.8,32.71
1766,2026-03-29 22:26:31.819,person-CRITICAL,CRITICAL,SAFE,True,False,62.38,38.01
1767,2026-03-29 22:26:31.837,person-CRITICAL,CRITICAL,SAFE,True,False,37.19,59.2
1768,2026-03-29 22:26:31.855,person-CRITICAL,CRITICAL,SAFE,True,False,56.85,60.41
1769,2026-03-29 22:26:31.872,person-CRITICAL,CRITICAL,SAFE,True,False,51.13,59.67
1770,2026-03-29 22:26:31.891,person-CRITICAL,CRITICAL,SAFE,True,False,60.95,57.58
1771,2026-03-29 22:26:31.909,person-CRITICAL,CRITICAL,SAFE,True,False,50.42,57.48
1772,2026-03-29 22:26:31.928,person-CRITICAL,CRITICAL,SAFE,True,False,63.97,55.35
1773,2026-03-29 22:26:31.948,person-CRITICAL,CRITICAL,SAFE,True,False,63.46,53.5
1774,2026-03-29 22:26:31.970,person-CRITICAL,CRITICAL,SAFE,True,False,68.79,47.1
1775,2026-03-29 22:26:31.993,person-CRITICAL,CRITICAL,SAFE,True,False,58.54,45.4
1776,2026-03-29 22:26:32.015,person-CRITICAL,CRITICAL,SAFE,True,False,66.64,47.32
1777,2026-03-29 22:26:32.037,person-CRITICAL,CRITICAL,SAFE,True,False,55.18,47.73
1778,2026-03-29 22:26:32.059,person-CRITICAL,CRITICAL,SAFE,True,False,57.19,47.53
1779,2026-03-29 22:26:32.084,person-CRITICAL,CRITICAL,SAFE,True,False,68.54,42.45
1780,2026-03-29 22:26:32.108,person-CRITICAL,CRITICAL,SAFE,True,False,71.09,44.1
1781,2026-03-29 22:26:32.135,person-CRITICAL,CRITICAL,SAFE,True,False,68.39,38.17
1782,2026-03-29 22:26:32.161,person-CRITICAL,CRITICAL,SAFE,True,False,52.9,41.74
1783,2026-03-29 22:26:32.192,person-CRITICAL,CRITICAL,SAFE,True,False,67.17,33.32
1784,2026-03-29 22:26:32.226,person-CRITICAL,CRITICAL,SAFE,True,False,74.98,30.22
1785,2026-03-29 22:26:32.261,person-CRITICAL,CRITICAL,SAFE,True,False,56.73,28.86
1786,2026-03-29 22:26:32.298,person-CRITICAL,CRITICAL,SAFE,True,False,75.72,28.2
1787,2026-03-29 22:26:32.335,person-CRITICAL,CRITICAL,SAFE,True,False,61.08,28.07
1788,2026-03-29 22:26:32.370,person-CRITICAL,CRITICAL,SAFE,True,False,73.1,29.63
1789,2026-03-29 22:26:32.401,person-CRITICAL,CRITICAL,SAFE,True,False,66.72,33.03
1790,2026-03-29 22:26:32.428,person-CRITICAL,CRITICAL,SAFE,True,False,72.06,38.32
1791,2026-03-29 22:26:32.459,person-CRITICAL,CRITICAL,SAFE,True,False,70.55,33.27
1792,2026-03-29 22:26:32.491,person-CRITICAL,CRITICAL,SAFE,True,False,53.67,31.99
1793,2026-03-29 22:26:32.531,person-CRITICAL,CRITICAL,SAFE,True,False,86.28,25.89
1794,2026-03-29 22:26:32.562,person-CRITICAL,CRITICAL,SAFE,True,False,53.3,35.88
1795,2026-03-29 22:26:32.592,person-CRITICAL,CRITICAL,SAFE,True,False,55.39,35.04
1796,2026-03-29 22:26:32.623,person-CRITICAL,CRITICAL,SAFE,True,False,69.42,33.36
1797,2026-03-29 22:26:32.655,person-CRITICAL,CRITICAL,SAFE,True,False,50.64,32.68
1798,2026-03-29 22:26:32.681,person-CRITICAL,CRITICAL,SAFE,True,False,66.02,39.83
1799,2026-03-29 22:26:32.708,person-CRITICAL,CRITICAL,SAFE,True,False,70.15,38.49
1800,2026-03-29 22:26:32.737,person-CRITICAL,CRITICAL,SAFE,True,False,49.18,36.88
1801,2026-03-29 22:26:32.764,person-CRITICAL,CRITICAL,SAFE,True,False,46.86,39.01
1802,2026-03-29 22:26:32.795,person-CRITICAL,CRITICAL,SAFE,True,False,54.96,32.98
1803,2026-03-29 22:26:32.826,person-CRITICAL,CRITICAL,SAFE,True,False,62.84,34.28
1804,2026-03-29 22:26:32.857,person-CRITICAL,CRITICAL,SAFE,True,False,52.85,33.16
1805,2026-03-29 22:26:32.888,person-CRITICAL,CRITICAL,SAFE,True,False,52.52,33.0
1806,2026-03-29 22:26:32.920,person-CRITICAL,CRITICAL,SAFE,True,False,71.91,32.15
1807,2026-03-29 22:26:32.951,person-CRITICAL,CRITICAL,SAFE,True,False,60.88,33.88
1808,2026-03-29 22:26:32.969,person-CRITICAL,CRITICAL,SAFE,True,False,64.36,59.76
1809,2026-03-29 22:26:32.987,person-CRITICAL,CRITICAL,SAFE,True,False,53.04,59.59
1810,2026-03-29 22:26:33.004,person-CRITICAL,CRITICAL,SAFE,True,False,60.73,59.66
1811,2026-03-29 22:26:33.023,person-CRITICAL,CRITICAL,SAFE,True,False,64.16,57.73
1812,2026-03-29 22:26:33.042,person-CRITICAL,CRITICAL,SAFE,True,False,46.71,55.42
1813,2026-03-29 22:26:33.061,person-CRITICAL,CRITICAL,SAFE,True,False,50.74,54.92
1814,2026-03-29 22:26:33.080,person-CRITICAL,CRITICAL,SAFE,True,False,62.0,56.09
1815,2026-03-29 22:26:33.099,person-CRITICAL,CRITICAL,SAFE,True,False,42.66,54.83
1816,2026-03-29 22:26:33.121,person-CRITICAL,CRITICAL,SAFE,True,False,62.34,49.4
1817,2026-03-29 22:26:33.141,person-CRITICAL,CRITICAL,SAFE,True,False,48.68,52.56
1818,2026-03-29 22:26:33.163,person-CRITICAL,CRITICAL,SAFE,True,False,50.09,48.4
1819,2026-03-29 22:26:33.185,person-CRITICAL,CRITICAL,SAFE,True,False,48.04,47.82
1820,2026-03-29 22:26:33.207,person-CRITICAL,CRITICAL,SAFE,True,False,50.83,47.07
1821,2026-03-29 22:26:33.231,person-CRITICAL,CRITICAL,SAFE,True,False,46.03,44.65
1822,2026-03-29 22:26:33.256,person-CRITICAL,CRITICAL,SAFE,True,False,49.15,42.4
1823,2026-03-29 22:26:33.281,person-CRITICAL,CRITICAL,SAFE,True,False,52.01,41.91
1824,2026-03-29 22:26:33.307,person-CRITICAL,CRITICAL,SAFE,True,False,68.09,39.77
1825,2026-03-29 22:26:33.335,person-CRITICAL,CRITICAL,SAFE,True,False,51.22,37.07
1826,2026-03-29 22:26:33.364,person-CRITICAL,CRITICAL,SAFE,True,False,68.11,35.82
1827,2026-03-29 22:26:33.395,person-CRITICAL,CRITICAL,SAFE,True,False,76.16,32.72
1828,2026-03-29 22:26:33.437,person-CRITICAL,CRITICAL,SAFE,True,False,79.57,24.65
1829,2026-03-29 22:26:33.460,person-CRITICAL,CRITICAL,SAFE,True,False,58.6,46.76
1830,2026-03-29 22:26:33.489,person-CRITICAL,CRITICAL,SAFE,True,False,73.84,35.94
1831,2026-03-29 22:26:33.510,person-CRITICAL,CRITICAL,SAFE,True,False,46.54,49.65
1832,2026-03-29 22:26:33.532,person-CRITICAL,CRITICAL,SAFE,True,False,60.4,47.74
1833,2026-03-29 22:26:33.555,person-CRITICAL,CRITICAL,SAFE,True,False,57.58,47.96
1834,2026-03-29 22:26:33.576,person-CRITICAL,CRITICAL,SAFE,True,False,59.51,47.86
1835,2026-03-29 22:26:33.599,person-CRITICAL,CRITICAL,SAFE,True,False,68.28,47.22
1836,2026-03-29 22:26:33.622,person-CRITICAL,CRITICAL,SAFE,True,False,49.29,47.14
1837,2026-03-29 22:26:33.645,person-CRITICAL,CRITICAL,SAFE,True,False,46.86,44.31
1838,2026-03-29 22:26:33.673,person-CRITICAL,CRITICAL,SAFE,True,False,63.12,38.22
