frame_id,timestamp,detected_objects,predicted_zone,ground_truth_zone,alert_triggered,correct_detection,latency_ms,fps
866,2026-03-29 22:27:03.613,person-WARNING,WARNING,SAFE,False,True,30.36,32.94
867,2026-03-29 22:27:03.646,person-WARNING,WARNING,SAFE,False,True,31.84,31.41
868,2026-03-29 22:27:03.678,person-WARNING,WARNING,SAFE,False,True,31.33,31.92
869,2026-03-29 22:27:03.711,person-WARNING,WARNING,SAFE,False,True,31.03,32.23
870,2026-03-29 22:27:03.743,person-WARNING,WARNING,SAFE,False,True,31.72,31.53
871,2026-03-29 22:27:03.776,person-WARNING,WARNING,SAFE,False,True,32.01,31.24
872,2026-03-29 22:27:03.809,person-WARNING,WARNING,SAFE,False,True,31.59,31.65
873,2026-03-29 22:27:03.842,person-WARNING,WARNING,SAFE,False,True,32.18,31.08
874,2026-03-29 22:27:03.875,person-WARNING,WARNING,SAFE,False,True,31.56,31.69
875,2026-03-29 22:27:03.907,person-WARNING,WARNING,SAFE,False,True,30.97,32.29
876,2026-03-29 22:27:03.939,person-WARNING,WARNING,SAFE,False,True,30.95,32.31
877,2026-03-29 22:27:03.970,person-WARNING,WARNING,SAFE,False,True,29.73,33.64
878,2026-03-29 22:27:03.997,person-WARNING,WARNING,SAFE,False,True,26.42,37.84
879,2026-03-29 22:27:04.026,person-WARNING,WARNING,SAFE,False,True,27.24,36.7
880,2026-03-29 22:27:04.056,person-WARNING,WARNING,SAFE,False,True,29.77,33.59
881,2026-03-29 22:27:04.083,person-WARNING,WARNING,SAFE,False,True,25.79,38.77
882,2026-03-29 22:27:04.112,person-WARNING,WARNING,SAFE,False,True,27.81,35.95
883,2026-03-29 22:27:04.144,person-WARNING,WARNING,SAFE,False,True,29.56,33.82
884,2026-03-29 22:27:04.173,person-WARNING,WARNING,SAFE,False,True,27.86,35.9
885,2026-03-29 22:27:04.201,person-WARNING,WARNING,SAFE,False,True,26.95,37.1
886,2026-03-29 22:27:04.229,person-SAFE,SAFE,SAFE,False,True,26.52,37.71
887,2026-03-29 22:27:04.261,person-SAFE,SAFE,SAFE,False,True,31.53,31.72
888,2026-03-29 22:27:04.295,person-SAFE,SAFE,SAFE,False,True,32.79,30.5
889,2026-03-29 22:27:04.330,person-SAFE,SAFE,SAFE,False,True,33.9,29.5
890,2026-03-29 22:27:04.362,person-SAFE,SAFE,SAFE,False,True,30.67,32.6
891,2026-03-29 22:27:04.395,person-SAFE,SAFE,SAFE,False,True,32.07,31.18
892,2026-03-29 22:27:04.435,person-SAFE,SAFE,SAFE,False,True,38.65,25.87
893,2026-03-29 22:27:04.467,person-SAFE,SAFE,SAFE,False,True,30.65,32.63
894,2026-03-29 22:27:04.486,person-SAFE,SAFE,SAFE,False,True,17.54,57.0
895,2026-03-29 22:27:04.504,person-SAFE,SAFE,SAFE,False,True,17.3,57.8
896,2026-03-29 22:27:04.522,person-SAFE,SAFE,SAFE,False,True,17.38,57.53
897,2026-03-29 22:27:04.541,person-SAFE,SAFE,SAFE,False,True,17.58,56.87
898,2026-03-29 22:27:04.561,person-SAFE,SAFE,SAFE,False,True,19.56,51.11
899,2026-03-29 22:27:04.580,person-SAFE,SAFE,SAFE,False,True,17.45,57.3
900,2026-03-29 22:27:04.599,person-SAFE,SAFE,SAFE,False,True,18.06,55.36
901,2026-03-29 22:27:04.618,person-SAFE,SAFE,SAFE,False,True,18.05,55.38
902,2026-03-29 22:27:04.638,person-SAFE,SAFE,SAFE,False,True,19.37,51.62
903,2026-03-29 22:27:04.660,person-SAFE,SAFE,SAFE,False,True,20.0,50.0
904,2026-03-29 22:27:04.682,person-SAFE,SAFE,SAFE,False,True,20.77,48.15
905,2026-03-29 22:27:04.703,person-SAFE,SAFE,SAFE,False,True,20.25,49.39
906,2026-03-29 22:27:04.726,person-SAFE,SAFE,SAFE,False,True,21.62,46.26
907,2026-03-29 22:27:04.749,person-SAFE,SAFE,SAFE,False,True,22.06,45.33
908,2026-03-29 22:27:04.772,person-SAFE,SAFE,SAFE,False,True,22.8,43.85
909,2026-03-29 22:27:04.799,person-SAFE,SAFE,SAFE,False,True,25.95,38.54
910,2026-03-29 22:27:04.826,person-SAFE,SAFE,SAFE,False,True,25.47,39.26
911,2026-03-29 22:27:04.856,person-SAFE,SAFE,SAFE,False,True,28.52,35.06
912,2026-03-29 22:27:04.885,person-SAFE,SAFE,SAFE,False,True,28.76,34.77
913,2026-03-29 22:27:04.912,person-SAFE,SAFE,SAFE,False,True,25.77,38.8
914,2026-03-29 22:27:04.944,person-SAFE,SAFE,SAFE,False,True,30.28,33.02
915,2026-03-29 22:27:04.977,person-SAFE,SAFE,SAFE,False,True,32.16,31.1
916,2026-03-29 22:27:05.010,person-SAFE,SAFE,SAFE,False,True,32.05,31.2
917,2026-03-29 22:27:05.036,person-SAFE,SAFE,SAFE,False,True,25.41,39.35
918,2026-03-29 22:27:05.054,person-SAFE,SAFE,SAFE,False,True,17.0,58.83
919,2026-03-29 22:27:05.072,person-SAFE,SAFE,SAFE,False,True,17.29,57.85
920,2026-03-29 22:27:05.091,person-SAFE,SAFE,SAFE,False,True,17.28,57.85
921,2026-03-29 22:27:05.109,person-SAFE,SAFE,SAFE,False,True,17.68,56.57
922,2026-03-29 22:27:05.129,person-SAFE,SAFE,SAFE,False,True,18.65,53.6
923,2026-03-29 22:27:05.148,person-SAFE,SAFE,SAFE,False,True,18.0,55.56
924,2026-03-29 22:27:05.167,person-SAFE,SAFE,SAFE,False,True,17.96,55.67
925,2026-03-29 22:27:05.187,person-SAFE,SAFE,SAFE,False,True,18.57,53.85
926,2026-03-29 22:27:05.207,person-SAFE,SAFE,SAFE,False,True,19.62,50.96
927,2026-03-29 22:27:05.228,person-SAFE,SAFE,SAFE,False,True,20.27,49.32
928,2026-03-29 22:27:05.250,person-SAFE,SAFE,SAFE,False,True,20.15,49.64
929,2026-03-29 22:27:05.271,person-SAFE,SAFE,SAFE,False,True,19.84,50.41
930,2026-03-29 22:27:05.293,person-SAFE,SAFE,SAFE,False,True,20.54,48.68
931,2026-03-29 22:27:05.317,person-SAFE,SAFE,SAFE,False,True,23.19,43.13
932,2026-03-29 22:27:05.342,person-SAFE,SAFE,SAFE,False,True,23.81,42.0
933,2026-03-29 22:27:05.367,person-SAFE,SAFE,SAFE,False,True,24.31,41.14
934,2026-03-29 22:27:05.392,person-SAFE,SAFE,SAFE,False,True,23.95,41.75
935,2026-03-29 22:27:05.420,person-SAFE,SAFE,SAFE,False,True,27.1,36.9
936,2026-03-29 22:27:05.449,person-SAFE,SAFE,SAFE,False,True,27.2,36.76
937,2026-03-29 22:27:05.478,person-SAFE,SAFE,SAFE,False,True,28.78,34.74
938,2026-03-29 22:27:05.511,person-SAFE,SAFE,SAFE,False,True,31.44,31.81
939,2026-03-29 22:27:05.547,person-SAFE,SAFE,SAFE,False,True,34.94,28.62
940,2026-03-29 22:27:05.581,person-SAFE,SAFE,SAFE,False,True,32.29,30.97
941,2026-03-29 22:27:05.613,person-SAFE,SAFE,SAFE,False,True,31.57,31.68
942,2026-03-29 22:27:05.646,person-SAFE,SAFE,SAFE,False,True,31.91,31.34
943,2026-03-29 22:27:05.680,person-SAFE,SAFE,SAFE,False,True,32.4,30.86
944,2026-03-29 22:27:05.714,person-SAFE,SAFE,SAFE,False,True,33.42,29.92
945,2026-03-29 22:27:05.732,person-SAFE,SAFE,SAFE,False,True,17.12,58.39
946,2026-03-29 22:27:05.750,person-SAFE,SAFE,SAFE,False,True,16.7,59.89
947,2026-03-29 22:27:05.769,person-SAFE,SAFE,SAFE,False,True,17.83,56.07
948,2026-03-29 22:27:05.788,person-SAFE,SAFE,SAFE,False,True,17.99,55.59
949,2026-03-29 22:27:05.808,person-SAFE,SAFE,SAFE,False,True,18.85,53.04
950,2026-03-29 22:27:05.827,person-SAFE,SAFE,SAFE,False,True,18.86,53.03
951,2026-03-29 22:27:05.846,person-SAFE,SAFE,SAFE,False,True,18.19,54.97
952,2026-03-29 22:27:05.865,person-SAFE,SAFE,SAFE,False,True,17.69,56.52
953,2026-03-29 22:27:05.886,person-SAFE,SAFE,SAFE,False,True,19.9,50.25
954,2026-03-29 22:27:05.908,person-SAFE,SAFE,SAFE,False,True,20.12,49.71
955,2026-03-29 22:27:05.929,person-SAFE,SAFE,SAFE,False,True,20.29,49.28
956,2026-03-29 22:27:05.951,person-SAFE,SAFE,SAFE,False,True,20.5,48.79
957,2026-03-29 22:27:05.972,person-SAFE,SAFE,SAFE,False,True,19.98,50.05
958,2026-03-29 22:27:05.994,person-SAFE,SAFE,SAFE,False,True,20.83,48.01
959,2026-03-29 22:27:06.018,person-SAFE,SAFE,SAFE,False,True,22.77,43.91
960,2026-03-29 22:27:06.042,person-SAFE,SAFE,SAFE,False,True,23.13,43.24
961,2026-03-29 22:27:06.069,person-SAFE,SAFE,SAFE,False,True,26.52,37.71
962,2026-03-29 22:27:06.096,person-SAFE,SAFE,SAFE,False,True,25.52,39.18
963,2026-03-29 22:27:06.130,person-SAFE,SAFE,SAFE,False,True,32.6,30.67
964,2026-03-29 22:27:06.167,person-SAFE,SAFE,SAFE,False,True,35.87,27.88
965,2026-03-29 22:27:06.200,person-SAFE,SAFE,SAFE,False,True,32.38,30.89
966,2026-03-29 22:27:06.238,person-SAFE,SAFE,SAFE,False,True,37.24,26.86
967,2026-03-29 22:27:06.275,person-SAFE,SAFE,SAFE,False,True,35.88,27.87
968,2026-03-29 22:27:06.312,person-SAFE,SAFE,SAFE,False,True,35.44,28.22
969,2026-03-29 22:27:06.345,person-SAFE,SAFE,SAFE,False,True,32.53,30.74
970,2026-03-29 22:27:06.379,person-SAFE,SAFE,SAFE,False,True,32.41,30.85
971,2026-03-29 22:27:06.413,person-SAFE,SAFE,SAFE,False,True,32.78,30.5
972,2026-03-29 22:27:06.450,person-WARNING,WARNING,SAFE,False,True,36.6,27.32
973,2026-03-29 22:27:06.487,person-WARNING,WARNING,SAFE,False,True,35.14,28.46
974,2026-03-29 22:27:06.520,person-WARNING,WARNING,SAFE,False,True,32.66,30.62
975,2026-03-29 22:27:06.539,person-WARNING,WARNING,SAFE,False,True,17.6,56.81
976,2026-03-29 22:27:06.558,person-WARNING,WARNING,SAFE,False,True,17.84,56.04
977,2026-03-29 22:27:06.576,person-WARNING,WARNING,SAFE,False,True,17.94,55.75
978,2026-03-29 22:27:06.595,person-WARNING,WARNING,SAFE,False,True,17.72,56.44
979,2026-03-29 22:27:06.613,person-WARNING,WARNING,SAFE,False,True,16.94,59.02
980,2026-03-29 22:27:06.633,person-WARNING,WARNING,SAFE,False,True,18.52,53.98
981,2026-03-29 22:27:06.652,person-WARNING,WARNING,SAFE,False,True,18.25,54.8
982,2026-03-29 22:27:06.675,person-WARNING,WARNING,SAFE,False,True,22.43,44.59
983,2026-03-29 22:27:06.695,person-WARNING,WARNING,SAFE,False,True,19.05,52.51
984,2026-03-29 22:27:06.715,person-WARNING,WARNING,SAFE,False,True,18.93,52.82
985,2026-03-29 22:27:06.735,person-WARNING,WARNING,SAFE,False,True,19.03,52.54
986,2026-03-29 22:27:06.756,person-WARNING,WARNING,SAFE,False,True,20.22,49.46
987,2026-03-29 22:27:06.778,person-WARNING,WARNING,SAFE,False,True,20.93,47.77
988,2026-03-29 22:27:06.801,person-WARNING,WARNING,SAFE,False,True,21.14,47.31
989,2026-03-29 22:27:06.824,person-WARNING,WARNING,SAFE,False,True,22.15,45.15
990,2026-03-29 22:27:06.849,person-WARNING,WARNING,SAFE,False,True,24.59,40.66
991,2026-03-29 22:27:06.874,person-WARNING,WARNING,SAFE,False,True,23.74,42.12
992,2026-03-29 22:27:06.903,person-WARNING,WARNING,SAFE,False,True,27.38,36.52
993,2026-03-29 22:27:06.928,person-WARNING,WARNING,SAFE,False,True,23.7,42.19
994,2026-03-29 22:27:06.955,person-WARNING,WARNING,SAFE,False,True,26.35,37.95
995,2026-03-29 22:27:06.985,person-WARNING,WARNING,SAFE,False,True,28.75,34.78
996,2026-03-29 22:27:07.008,person-WARNING,WARNING,SAFE,False,True,22.62,44.2
997,2026-03-29 22:27:07.033,person-WARNING,WARNING,SAFE,False,True,23.87,41.89
998,2026-03-29 22:27:07.058,person-WARNING,WARNING,SAFE,False,True,23.76,42.09
999,2026-03-29 22:27:07.085,person-WARNING,WARNING,SAFE,False,True,25.47,39.26
1000,2026-03-29 22:27:07.109,person-WARNING,WARNING,SAFE,False,True,23.56,42.44
1001,2026-03-29 22:27:07.136,person-WARNING,WARNING,SAFE,False,True,26.13,38.27
1002,2026-03-29 22:27:07.162,person-WARNING,WARNING,SAFE,False,True,24.36,41.05
1003,2026-03-29 22:27:07.190,person-WARNING,WARNING,SAFE,False,True,26.93,37.13
1004,2026-03-29 22:27:07.218,person-WARNING,WARNING,SAFE,False,True,26.83,37.27
1005,2026-03-29 22:27:07.245,person-WARNING,WARNING,SAFE,False,True,26.02,38.42
1006,2026-03-29 22:27:07.274,person-WARNING,WARNING,SAFE,False,True,27.63,36.2
1007,2026-03-29 22:27:07.305,person-WARNING,WARNING,SAFE,False,True,30.35,32.95
1008,2026-03-29 22:27:07.334,person-WARNING,WARNING,SAFE,False,True,28.03,35.67
1009,2026-03-29 22:27:07.366,person-WARNING,WARNING,SAFE,False,True,30.13,33.19
1010,2026-03-29 22:27:07.395,person-WARNING,WARNING,SAFE,False,True,28.72,34.82
1011,2026-03-29 22:27:07.428,person-WARNING,WARNING,SAFE,False,True,31.71,31.53
1012,2026-03-29 22:27:07.460,person-WARNING,WARNING,SAFE,False,True,31.14,32.11
1013,2026-03-29 22:27:07.494,person-WARNING,WARNING,SAFE,False,True,32.52,30.75
1014,2026-03-29 22:27:07.527,person-WARNING,WARNING,SAFE,False,True,32.49,30.78
1015,2026-03-29 22:27:07.560,person-WARNING,WARNING,SAFE,False,True,31.62,31.63
1016,2026-03-29 22:27:07.593,person-WARNING,WARNING,SAFE,False,True,31.55,31.69
1017,2026-03-29 22:27:07.626,person-WARNING,WARNING,SAFE,False,True,32.03,31.22
1018,2026-03-29 22:27:07.658,person-WARNING,WARNING,SAFE,False,True,30.92,32.34
1019,2026-03-29 22:27:07.690,person-WARNING,WARNING,SAFE,False,True,31.32,31.92
1020,2026-03-29 22:27:07.723,person-WARNING,WARNING,SAFE,False,True,31.5,31.75
1021,2026-03-29 22:27:07.749,person-WARNING,WARNING,SAFE,False,True,25.36,39.44
1022,2026-03-29 22:27:07.774,person-WARNING,WARNING,SAFE,False,True,24.47,40.87
1023,2026-03-29 22:27:07.803,person-WARNING,WARNING,SAFE,False,True,27.18,36.79
1024,2026-03-29 22:27:07.827,person-WARNING,WARNING,SAFE,False,True,23.59,42.39
1025,2026-03-29 22:27:07.854,person-WARNING,WARNING,SAFE,False,True,25.41,39.36
1026,2026-03-29 22:27:07.879,person-WARNING,WARNING,SAFE,False,True,23.78,42.05
1027,2026-03-29 22:27:07.906,person-WARNING,WARNING,SAFE,False,True,25.97,38.51
1028,2026-03-29 22:27:07.932,person-WARNING,WARNING,SAFE,False,True,25.47,39.26
1029,2026-03-29 22:27:07.959,person-WARNING,WARNING,SAFE,False,True,25.36,39.42
1030,2026-03-29 22:27:07.987,person-WARNING,WARNING,SAFE,False,True,27.54,36.31
1031,2026-03-29 22:27:08.015,person-WARNING,WARNING,SAFE,False,True,25.99,38.47
1032,2026-03-29 22:27:08.044,person-WARNING,WARNING,SAFE,False,True,28.55,35.03
1033,2026-03-29 22:27:08.074,person-WARNING,WARNING,SAFE,False,True,28.81,34.71
1034,2026-03-29 22:27:08.105,person-WARNING,WARNING,SAFE,False,True,29.35,34.07
1035,2026-03-29 22:27:08.133,person-WARNING,WARNING,SAFE,False,True,26.96,37.09
1036,2026-03-29 22:27:08.163,person-WARNING,WARNING,SAFE,False,True,29.71,33.65
1037,2026-03-29 22:27:08.194,person-WARNING,WARNING,SAFE,False,True,29.62,33.77
1038,2026-03-29 22:27:08.226,person-WARNING,WARNING,SAFE,False,True,30.89,32.37
1039,2026-03-29 22:27:08.259,person-WARNING,WARNING,SAFE,False,True,32.34,30.92
1040,2026-03-29 22:27:08.292,person-WARNING,WARNING,SAFE,False,True,31.27,31.98
1041,2026-03-29 22:27:08.327,person-WARNING,WARNING,SAFE,False,True,33.74,29.64
1042,2026-03-29 22:27:08.359,person-WARNING,WARNING,SAFE,False,True,31.07,32.18
1043,2026-03-29 22:27:08.391,person-WARNING,WARNING,SAFE,False,True,31.19,32.06
1044,2026-03-29 22:27:08.423,person-WARNING,WARNING,SAFE,False,True,30.59,32.69
1045,2026-03-29 22:27:08.455,person-WARNING,WARNING,SAFE,False,True,31.2,32.05
1046,2026-03-29 22:27:08.481,person-WARNING,WARNING,SAFE,False,True,25.53,39.16
1047,2026-03-29 22:27:08.507,person-WARNING,WARNING,SAFE,False,True,24.26,41.22
1048,2026-03-29 22:27:08.533,person-WARNING,WARNING,SAFE,False,True,25.44,39.3
1049,2026-03-29 22:27:08.557,person-WARNING,WARNING,SAFE,False,True,22.94,43.58
1050,2026-03-29 22:27:08.586,person-WARNING,WARNING,SAFE,False,True,28.15,35.52
1051,2026-03-29 22:27:08.613,person-WARNING,WARNING,SAFE,False,True,25.32,39.49
1052,2026-03-29 22:27:08.635,person-WARNING,WARNING,SAFE,False,True,21.58,46.35
1053,2026-03-29 22:27:08.658,person-WARNING,WARNING,SAFE,False,True,21.84,45.78
1054,2026-03-29 22:27:08.681,person-WARNING,WARNING,SAFE,False,True,22.11,45.23
1055,2026-03-29 22:27:08.704,person-WARNING,WARNING,SAFE,False,True,21.42,46.69
1056,2026-03-29 22:27:08.726,person-WARNING,WARNING,SAFE,False,True,21.16,47.26
1057,2026-03-29 22:27:08.749,person-WARNING,WARNING,SAFE,False,True,22.09,45.28
1058,2026-03-29 22:27:08.771,person-WARNING,WARNING,SAFE,False,True,20.59,48.57
1059,2026-03-29 22:27:08.794,person-WARNING,WARNING,SAFE,False,True,21.87,45.72
1060,2026-03-29 22:27:08.818,person-WARNING,WARNING,SAFE,False,True,22.45,44.54
1061,2026-03-29 22:27:08.841,person-WARNING,WARNING,SAFE,False,True,22.07,45.32
1062,2026-03-29 22:27:08.865,person-WARNING,WARNING,SAFE,False,True,23.53,42.5
1063,2026-03-29 22:27:08.889,person-WARNING,WARNING,SAFE,False,True,22.35,44.75
1064,2026-03-29 22:27:08.916,person-WARNING,WARNING,SAFE,False,True,25.94,38.55
1065,2026-03-29 22:27:08.941,person-WARNING,WARNING,SAFE,False,True,23.94,41.76
1066,2026-03-29 22:27:08.968,person-WARNING,WARNING,SAFE,False,True,26.26,38.08
1067,2026-03-29 22:27:08.994,person-WARNING,WARNING,SAFE,False,True,24.72,40.46
1068,2026-03-29 22:27:09.022,person-WARNING,WARNING,SAFE,False,True,27.11,36.89
1069,2026-03-29 22:27:09.050,person-WARNING,WARNING,SAFE,False,True,26.74,37.39
1070,2026-03-29 22:27:09.078,person-WARNING,WARNING,SAFE,False,True,27.55,36.3
1071,2026-03-29 22:27:09.110,person-WARNING,WARNING,SAFE,False,True,30.27,33.04
1072,2026-03-29 22:27:09.143,person-WARNING,WARNING,SAFE,False,True,32.37,30.89
1073,2026-03-29 22:27:09.175,person-WARNING,WARNING,SAFE,False,True,31.33,31.91
1074,2026-03-29 22:27:09.209,person-WARNING,WARNING,SAFE,False,True,32.2,31.06
1075,2026-03-29 22:27:09.242,person-WARNING,WARNING,SAFE,False,True,32.05,31.2
1076,2026-03-29 22:27:09.278,person-WARNING,WARNING,SAFE,False,True,35.42,28.23
1077,2026-03-29 22:27:09.312,person-WARNING,WARNING,SAFE,False,True,32.57,30.7
1078,2026-03-29 22:27:09.345,person-WARNING,WARNING,SAFE,False,True,31.98,31.27
1079,2026-03-29 22:27:09.380,person-WARNING,WARNING,SAFE,False,True,33.76,29.62
1080,2026-03-29 22:27:09.412,person-WARNING,WARNING,SAFE,False,True,31.1,32.15
1081,2026-03-29 22:27:09.445,person-WARNING,WARNING,SAFE,False,True,32.29,30.97
1082,2026-03-29 22:27:09.478,person-WARNING,WARNING,SAFE,False,True,32.08,31.18
1083,2026-03-29 22:27:09.512,person-WARNING,WARNING,SAFE,False,True,32.79,30.5
1084,2026-03-29 22:27:09.547,person-WARNING,WARNING,SAFE,False,True,33.3,30.03
1085,2026-03-29 22:27:09.565,person-WARNING,WARNING,SAFE,False,True,16.99,58.84
1086,2026-03-29 22:27:09.582,person-WARNING,WARNING,SAFE,False,True,16.88,59.26
1087,2026-03-29 22:27:09.601,person-WARNING,WARNING,SAFE,False,True,17.53,57.04
1088,2026-03-29 22:27:09.620,person-WARNING,WARNING,SAFE,False,True,17.97,55.64
1089,2026-03-29 22:27:09.639,person-WARNING,WARNING,SAFE,False,True,18.37,54.43
1090,2026-03-29 22:27:09.659,person-WARNING,WARNING,SAFE,False,True,18.52,53.98
1091,2026-03-29 22:27:09.680,person-WARNING,WARNING,SAFE,False,True,19.78,50.57
1092,2026-03-29 22:27:09.699,person-WARNING,WARNING,SAFE,False,True,18.46,54.18
1093,2026-03-29 22:27:09.720,person-WARNING,WARNING,SAFE,False,True,19.93,50.17
1094,2026-03-29 22:27:09.741,person-WARNING,WARNING,SAFE,False,True,19.71,50.74
1095,2026-03-29 22:27:09.762,person-WARNING,WARNING,SAFE,False,True,20.4,49.02
1096,2026-03-29 22:27:09.783,person-WARNING,WARNING,SAFE,False,True,19.76,50.59
1097,2026-03-29 22:27:09.805,person-WARNING,WARNING,SAFE,False,True,20.74,48.22
1098,2026-03-29 22:27:09.827,person-WARNING,WARNING,SAFE,False,True,20.57,48.61
1099,2026-03-29 22:27:09.851,person-WARNING,WARNING,SAFE,False,True,23.5,42.55
1100,2026-03-29 22:27:09.876,person-WARNING,WARNING,SAFE,False,True,23.61,42.35
1101,2026-03-29 22:27:09.904,person-WARNING,WARNING,SAFE,False,True,27.39,36.51
1102,2026-03-29 22:27:09.932,person-WARNING,WARNING,SAFE,False,True,26.86,37.23
1103,2026-03-29 22:27:09.963,person-WARNING,WARNING,SAFE,False,True,29.96,33.38
1104,2026-03-29 22:27:09.993,person-WARNING,WARNING,SAFE,False,True,28.92,34.57
1105,2026-03-29 22:27:10.025,person-WARNING,WARNING,SAFE,False,True,31.07,32.18
1106,2026-03-29 22:27:10.059,person-WARNING,WARNING,SAFE,False,True,32.3,30.96
1107,2026-03-29 22:27:10.086,person-WARNING,WARNING,SAFE,False,True,26.53,37.7
1108,2026-03-29 22:27:10.104,person-WARNING,WARNING,SAFE,False,True,16.78,59.6
1109,2026-03-29 22:27:10.123,person-WARNING,WARNING,SAFE,False,True,17.55,56.98
1110,2026-03-29 22:27:10.142,person-WARNING,WARNING,SAFE,False,True,17.73,56.4
1111,2026-03-29 22:27:10.160,person-WARNING,WARNING,SAFE,False,True,17.63,56.72
1112,2026-03-29 22:27:10.180,person-WARNING,WARNING,SAFE,False,True,18.39,54.37
1113,2026-03-29 22:27:10.198,person-WARNING,WARNING,SAFE,False,True,17.41,57.43
1114,2026-03-29 22:27:10.217,person-WARNING,WARNING,SAFE,False,True,18.18,54.99
1115,2026-03-29 22:27:10.237,person-WARNING,WARNING,SAFE,False,True,18.9,52.9
1116,2026-03-29 22:27:10.258,person-WARNING,WARNING,SAFE,False,True,19.59,51.05
1117,2026-03-29 22:27:10.279,person-WARNING,WARNING,SAFE,False,True,19.65,50.89
1118,2026-03-29 22:27:10.299,person-WARNING,WARNING,SAFE,False,True,19.29,51.84
1119,2026-03-29 22:27:10.320,person-WARNING,WARNING,SAFE,False,True,19.48,51.33
1120,2026-03-29 22:27:10.343,person-WARNING,WARNING,SAFE,False,True,21.04,47.52
1121,2026-03-29 22:27:10.366,person-WARNING,WARNING,SAFE,False,True,22.0,45.45
1122,2026-03-29 22:27:10.389,person-WARNING,WARNING,SAFE,False,True,22.17,45.11
1123,2026-03-29 22:27:10.415,person-WARNING,WARNING,SAFE,False,True,25.02,39.97
1124,2026-03-29 22:27:10.439,person-WARNING,WARNING,SAFE,False,True,22.97,43.54
1125,2026-03-29 22:27:10.466,person-WARNING,WARNING,SAFE,False,True,25.89,38.63
1126,2026-03-29 22:27:10.493,person-WARNING,WARNING,SAFE,False,True,26.1,38.31
1127,2026-03-29 22:27:10.523,person-WARNING,WARNING,SAFE,False,True,28.45,35.15
1128,2026-03-29 22:27:10.552,person-WARNING,WARNING,SAFE,False,True,28.38,35.23
1129,2026-03-29 22:27:10.581,person-WARNING,WARNING,SAFE,False,True,27.65,36.16
1130,2026-03-29 22:27:10.612,person-WARNING,WARNING,SAFE,False,True,30.05,33.27
1131,2026-03-29 22:27:10.646,person-WARNING,WARNING,SAFE,False,True,32.44,30.83
1132,2026-03-29 22:27:10.679,person-WARNING,WARNING,SAFE,False,True,31.92,31.33
1133,2026-03-29 22:27:10.713,person-WARNING,WARNING,SAFE,False,True,32.03,31.22
1134,2026-03-29 22:27:10.746,person-WARNING,WARNING,SAFE,False,True,31.62,31.62
1135,2026-03-29 22:27:10.779,person-WARNING,WARNING,SAFE,False,True,32.21,31.05
1136,2026-03-29 22:27:10.812,person-WARNING,WARNING,SAFE,False,True,32.19,31.06
1137,2026-03-29 22:27:10.846,person-WARNING,WARNING,SAFE,False,True,32.32,30.94
1138,2026-03-29 22:27:10.879,person-WARNING,WARNING,SAFE,False,True,32.15,31.11
1139,2026-03-29 22:27:10.913,person-WARNING,WARNING,SAFE,False,True,31.81,31.43
1140,2026-03-29 22:27:10.946,person-WARNING,WARNING,SAFE,False,True,31.88,31.37
1141,2026-03-29 22:27:10.979,person-WARNING,WARNING,SAFE,False,True,31.79,31.45
1142,2026-03-29 22:27:11.013,person-WARNING,WARNING,SAFE,False,True,32.92,30.38
1143,2026-03-29 22:27:11.047,person-WARNING,WARNING,SAFE,False,True,32.5,30.77
1144,2026-03-29 22:27:11.080,person-WARNING,WARNING,SAFE,False,True,32.4,30.86
1145,2026-03-29 22:27:11.114,person-WARNING,WARNING,SAFE,False,True,32.67,30.61
1146,2026-03-29 22:27:11.147,person-WARNING,WARNING,SAFE,False,True,32.28,30.98
1147,2026-03-29 22:27:11.181,person-WARNING,WARNING,SAFE,False,True,32.2,31.06
1148,2026-03-29 22:27:11.214,person-WARNING,WARNING,SAFE,False,True,32.4,30.87
1149,2026-03-29 22:27:11.247,person-WARNING,WARNING,SAFE,False,True,32.11,31.14
1150,2026-03-29 22:27:11.281,person-WARNING,WARNING,SAFE,False,True,32.6,30.67
1151,2026-03-29 22:27:11.315,person-WARNING,WARNING,SAFE,False,True,33.13,30.19
1152,2026-03-29 22:27:11.349,person-WARNING,WARNING,SAFE,False,True,32.85,30.44
1153,2026-03-29 22:27:11.383,person-WARNING,WARNING,SAFE,False,True,32.57,30.71
1154,2026-03-29 22:27:11.416,person-WARNING,WARNING,SAFE,False,True,32.23,31.02
1155,2026-03-29 22:27:11.449,person-WARNING,WARNING,SAFE,False,True,31.83,31.42
1156,2026-03-29 22:27:11.483,person-WARNING,WARNING,SAFE,False,True,32.62,30.66
1157,2026-03-29 22:27:11.516,person-WARNING,WARNING,SAFE,False,True,32.38,30.88
1158,2026-03-29 22:27:11.549,person-WARNING,WARNING,SAFE,False,True,32.22,31.04
1159,2026-03-29 22:27:11.583,person-WARNING,WARNING,SAFE,False,True,32.24,31.02
1160,2026-03-29 22:27:11.617,person-WARNING,WARNING,SAFE,False,True,33.25,30.07
1161,2026-03-29 22:27:11.652,person-WARNING,WARNING,SAFE,False,True,33.66,29.71
1162,2026-03-29 22:27:11.685,person-WARNING,WARNING,SAFE,False,True,31.84,31.41
1163,2026-03-29 22:27:11.717,person-WARNING,WARNING,SAFE,False,True,31.32,31.93
1164,2026-03-29 22:27:11.750,person-WARNING,WARNING,SAFE,False,True,32.15,31.11
